240002552124|DE|ALBA|25222|PRD|Servidor Público Estadual||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|640000||2024~Prefeito~PODE~Não eleito~BLUMENAU;2022~Deputado Federal~UNIÃO~Suplente~SANTA CATARINA;2020~Prefeito~PSL~Não eleito~BLUMENAU;2018~Deputado Estadual~PSL~Eleito por QP~SANTA CATARINA
240002552137|DE|ALCIR MARCOS|77007|SOLIDARIEDADE|Advogado||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|1045000||2024~Prefeito~SOLIDARIEDADE~Não eleito~ARARANGUÁ;2016~Vereador~PMDB~Suplente~BALNEÁRIO ARROIO DO SILV;2004~Vereador~PTB~Suplente~BALNEÁRIO ARROIO DO SILV
240002543393|DE|ALE PAOLAZZI|44789|UNIÃO|Agricultor||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|130000||
240002543395|DE|ALEMÃO DA ALUMETAL|44144|UNIÃO|Industrial||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|605704||2024~Vice-prefeito~PSD~Não eleito~BLUMENAU;2020~Vereador~PSL~Eleito por média~BLUMENAU;2016~Vereador~DEM~Suplente~BLUMENAU;2014~Deputado Estadual~PTB~Concorrendo~SANTA CATARINA
240002551693|DE|ALEMÃO GOLEIRO|70300|AVANTE|Técnico em Agronomia e Agrimensura|||15000||2024~Vice-prefeito~UNIÃO~Não eleito~VIDAL RAMOS;2022~Deputado Estadual~UNIÃO~Suplente~SANTA CATARINA
240002539578|DE|ALEX CORRÊA|20620|PODE|Outros|||24000||
240002537816|DE|ALEX STEIN|50005|PSOL|Advogado||FEDERAÇÃO PSOL REDE(PSOL/REDE)|74000||2022~Deputado Estadual~PSOL~Suplente~SANTA CATARINA
240002533284|DE|ALEXANDRE CAMINHA|12222|PDT|Empresário|||7000||2016~Vereador~PROS~Eleito por QP~BLUMENAU;2012~Vereador~PSDB~Suplente~BLUMENAU
240002539554|DE|ALEXANDRE JOSÉ|20300|PODE|Locutor e Comentarista de Rádio e Televi|||1763724||2016~Vice-prefeito~PRB~Não eleito~BLUMENAU
240002537821|DE|ALEXANDRE NAU|50000|PSOL|Empresário||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0||
240002543410|DE|ALTAIR SILVA|11130|PP|Empresário||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|4622894||2022~Deputado Estadual~PP~Eleito por QP~SANTA CATARINA;2018~Deputado Estadual~PP~Eleito por média~SANTA CATARINA;2014~Deputado Estadual~PP~Suplente~SANTA CATARINA;2010~Deputado Estadual~PP~Suplente~SANTA CATARINA
240002537799|DE|AMANDA RIBEIRO|18180|REDE|Operador de Aparelhos de Produção Indust||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0||2024~Vereador~REDE~Não eleito~BRUSQUE
240002537823|DE|AMARILDO NARCISO|50789|PSOL|Músico||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0||2022~Deputado Estadual~PSOL~Suplente~SANTA CATARINA;2018~Deputado Federal~PSOL~Não eleito~SANTA CATARINA;2016~Vereador~PRP~Suplente~XANXERÊ
240002539977|DE|ANA CAMPAGNOLO|22222|PL|Deputado|||3333551||2022~Deputado Estadual~PL~Eleito por QP~SANTA CATARINA;2018~Deputado Estadual~PSL~Eleito por QP~SANTA CATARINA
240002537812|DE|ANA FLÁVIA|50777|PSOL|Técnico de Enfermagem e Assemelhados (Ex||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0||
240002533303|DE|ANA LIZ|12777|PDT|Corretor de Imóveis, Seguros, Títulos e |||639100||
240002537817|DE|ANA VAZ|50123|PSOL|Professor de Ensino Fundamental||FEDERAÇÃO PSOL REDE(PSOL/REDE)|267730||2024~Prefeito~PSOL~Não eleito~PALHOÇA
240002539575|DE|ANDERSON SANDMANN|20888|PODE|Operador de Aparelhos de Produção Indust|||755184||
240002533285|DE|ANDRÉ GUESSER|12456|PDT|Jornalista e Redator|||212500||2024~Vereador~PDT~Eleito por média~SÃO JOSÉ;2022~Deputado Estadual~PDT~Suplente~SANTA CATARINA;2020~Vereador~PDT~Eleito por QP~SÃO JOSÉ;2016~Vereador~PDT~Eleito por QP~SÃO JOSÉ
240002543412|DE|ANDRÉ LIVRAMENTO|11470|PP|Massagista||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|20500||
240002537913|DE|ANDRÉ MOSER|10222|REPUBLICANOS|Advogado|||130000||2020~Prefeito~PSDB~Eleito~INDAIAL;2016~Prefeito~PSDB~Eleito~INDAIAL;2012~Vereador~PSDB~Eleito por QP~INDAIAL
240002533288|DE|ANDRÉ XAVIER|12121|PDT|Advogado|||0||2024~Vereador~PDT~Não eleito~FLORIANÓPOLIS
240002543420|DE|ANELISIO DA ASSESSORITEC|11000|PP|Empresário||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|1646236||2024~Vice-prefeito~PP~Não eleito~JOINVILLE;2022~Deputado Estadual~PP~Suplente~SANTA CATARINA;2020~Prefeito~AVANTE~Não eleito~JOINVILLE;2018~Deputado Estadual~PSD~Suplente~SANTA CATARINA
240002537807|DE|ÂNGELO CHOCOLATE|50333|PSOL|Gari ou Lixeiro||FEDERAÇÃO PSOL REDE(PSOL/REDE)|362000||2012~Vereador~PSOL~Concorrendo~FLORIANÓPOLIS
240002537919|DE|ANNA CAROLINA|10200|REPUBLICANOS|Advogado|||444284||2024~Vereador~PSDB~Eleito por QP~ITAJAÍ;2022~Deputado Estadual~PSDB~Suplente~SANTA CATARINA;2020~Vereador~PSDB~Eleito por QP~ITAJAÍ;2018~Deputado Estadual~PSDB~Suplente~SANTA CATARINA
240002537097|DE|ARILDO FERNANDES|45777|PSDB|Outros||FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA)|18107||2024~Vereador~PSD~Suplente~JOINVILLE
240002540089|DE|ARLINDO ROCHA|13013|PT|Advogado||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|1264396||2024~Prefeito~PT~Não eleito~CRICIÚMA;2016~Prefeito~PSDB~Eleito~MARACAJÁ;2004~Vereador~PMDB~Eleito~MARACAJÁ
240002552127|DE|BARBARA COSTA|25296|PRD|Outros||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|0||2022~Deputado Estadual~PATRIOTA~Não eleito~SANTA CATARINA;2020~Vereador~PATRIOTA~Suplente~SÃO JOSÉ
240002551465|DE|BERLANDA|55055|PSD|Empresário|||79646511||2022~Deputado Estadual~PL~Eleito por QP~SANTA CATARINA;2018~Deputado Estadual~PR~Eleito por QP~SANTA CATARINA;2014~Deputado Estadual~DEM~Suplente~SANTA CATARINA;2010~Deputado Estadual~DEM~Suplente~SANTA CATARINA
240002535457|DE|BERNADETE SOUZA|30003|NOVO|Empresário|||1300000||2024~Vice-prefeito~NOVO~Não eleito~GASPAR
240002551697|DE|BETÃO DO IMPOSTO|70123|AVANTE|Administrador|||0||
240002551462|DE|BETO KUERTEN MARCELINO|55789|PSD|Empresário|||1186802||2020~Prefeito~PSD~Eleito~BRAÇO DO NORTE;2016~Prefeito~PSD~Eleito~BRAÇO DO NORTE;2012~Vereador~PSD~Eleito por QP~BRAÇO DO NORTE;2008~Vereador~DEM~Suplente~BRAÇO DO NORTE
240002540087|DE|BIA VARGAS|13620|PT|Empresário||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|31307||2024~Vereador~PT~Suplente~FLORIANÓPOLIS;2022~Vice-governador~PSB~2º turno~SANTA CATARINA;2020~Vice-prefeito~PSB~Não eleito~IÇARA
240002552119|DE|BOMBEIRO ALAN MARTINS|25193|PRD|Outros||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|30000||2024~Vereador~PRD~Concorrendo~GASPAR
240002537929|DE|BRANDEL JUNIOR|10010|REPUBLICANOS|Empresário|||2425871||2024~Vereador~PL~Eleito por QP~JOINVILLE;2020~Vereador~PODE~Eleito por média~JOINVILLE
240002537087|DE|BRUNO CUNHA|23123|CIDADANIA|Advogado||FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA)|459297||2024~Vereador~CIDADANIA~Eleito por QP~BLUMENAU;2020~Vereador~CIDADANIA~Eleito por QP~BLUMENAU;2018~Deputado Estadual~PSB~Suplente~SANTA CATARINA;2016~Vereador~PSB~Eleito por QP~BLUMENAU
240002539973|DE|BRUNO SOUZA|22722|PL|Empresário|||7299430||2022~Deputado Federal~NOVO~Suplente~SANTA CATARINA;2018~Deputado Estadual~PSB~Eleito por QP~SANTA CATARINA;2016~Vereador~PSB~Eleito por QP~FLORIANÓPOLIS;2012~Vereador~PSD~Suplente~FLORIANÓPOLIS
240002543539|DE|BYANCA DOLZAN|14141|MISSÃO|Dona de Casa|||6174996||
240002537932|DE|CABRAL|10144|REPUBLICANOS|Advogado|||1250000||
240002539556|DE|CACÁ TAVARES|20111|PODE|Vereador|||340451||2024~Vereador~PODE~Eleito por QP~BRUSQUE;2020~Vereador~PODE~Eleito por média~BRUSQUE
240002540085|DE|CACICA ELIARA|13524|PT|Professor de Ensino Médio||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|0||2024~Vereador~PT~Não eleito~PALHOÇA
240002537824|DE|CAMASÃO|50500|PSOL|Vereador||FEDERAÇÃO PSOL REDE(PSOL/REDE)|456475||2024~Vereador~PSOL~Eleito por QP~FLORIANÓPOLIS;2022~Deputado Federal~PSOL~Não eleito~SANTA CATARINA;2020~Vereador~PSOL~Suplente~FLORIANÓPOLIS;2018~Governador~PSOL~Não eleito~SANTA CATARINA
240002539983|DE|CAMILO MARTINS|22369|PL|Deputado|||138878||2022~Deputado Estadual~PODE~Eleito por QP~SANTA CATARINA;2016~Prefeito~PSD~Eleito~PALHOÇA;2012~Prefeito~PSD~Eleito~PALHOÇA
240002535474|DE|CARLA CORRÊA|30227|NOVO|Representante Comercial|||0||2024~Vereador~NOVO~Não eleito~FLORIANÓPOLIS
240002539984|DE|CARLA ENFERMEIRA|22522|PL|Outros|||0||2024~Vereador~MDB~Suplente~BALNEÁRIO PIÇARRAS;2020~Vereador~MDB~Suplente~BALNEÁRIO PIÇARRAS
240002539563|DE|CARLA Z PEREIRA|20055|PODE|Empresário|||137500||
240002554309|DE|CARLOS ANTUNES|14040|MISSÃO|Membro das Forças Armadas|||0||
240002533300|DE|CARLOS CASTRO|12055|PDT|Jornalista e Redator|||175000||2020~Vereador~SOLIDARIEDADE~Não eleito~JOINVILLE;2004~Vereador~PT~Suplente~JOINVILLE
240002539964|DE|CARLOS HUMBERTO|22444|PL|Empresário|||18229500||2022~Deputado Estadual~PL~Eleito por QP~SANTA CATARINA;2020~Vice-prefeito~PL~Eleito~BALNEÁRIO CAMBORIÚ;2018~Deputado Estadual~PR~Suplente~SANTA CATARINA;2016~Vice-prefeito~PR~Eleito~BALNEÁRIO CAMBORIÚ
240002535443|DE|CARLOS OTTO|30111|NOVO|Advogado|||1290000||
240002537810|DE|CARLOS SILVA|50900|PSOL|Faxineiro||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0||
240002533304|DE|CAROL DA ROCHA|12333|PDT|Outros|||0||
240002543554|DE|CAROL FORMIGONI|14014|MISSÃO|Técnico de Enfermagem e Assemelhados (Ex|||189000||
240002535440|DE|CAROL MATOS|30567|NOVO|Empresário|||0||
240002552925|DE|CASSI BUENO|25312|PRD|Empresário||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|0||2022~Deputado Estadual~PATRIOTA~Não eleito~SANTA CATARINA
240002535471|DE|CÉSAR DAMIANI|30789|NOVO|Empresário|||1300000||2024~Vereador~NOVO~Eleito por QP~JAGUARUNA
240002537911|DE|CESCONETTO|10220|REPUBLICANOS|Engenheiro|||4717000||
240002539987|DE|CHICA DO ESKUDLARK|22822|PL|Empresário|||515922||2020~Prefeito~PL~Eleito~SALETE;2016~Prefeito~PR~Eleito~SALETE
240002533277|DE|CIÇA MÜLLER|12012|PDT|Vereador|||1649422||2024~Vereador~PDT~Eleito por QP~BALNEÁRIO CAMBORIÚ;2022~Deputado Estadual~PDT~Suplente~SANTA CATARINA
240002551471|DE|CIDE MACHADO|55000|PSD|Empresário|||492470||2016~Vereador~PMDB~Eleito por média~SÃO JOSÉ DO CERRITO;2012~Vereador~PMDB~Eleito por QP~SÃO JOSÉ DO CERRITO;2008~Vereador~PMDB~Eleito~SÃO JOSÉ DO CERRITO;2004~Vereador~PL~Eleito~SÃO JOSÉ DO CERRITO
240002535467|DE|CILIANE AUGUSTIN|30130|NOVO|Empresário|||1964000||2024~Prefeito~NOVO~Não eleito~RIO NEGRINHO
240002540101|DE|CLAUDIA BRATTI|13130|PT|Advogado||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|249738||2024~Prefeito~PT~Não eleito~LAGES;2022~Deputado Estadual~PT~Suplente~SANTA CATARINA
240002543408|DE|CLAUDIO BIANCHINI|11022|PP|Jornalista e Redator||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|25000||2004~Vereador~PP~Suplente~LAGES
240002540074|DE|CLÁUDIO MÁRCIO|13100|PT|Administrador||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|21396||2022~Deputado Estadual~PT~Suplente~SANTA CATARINA;2020~Vereador~PT~Suplente~FLORIANÓPOLIS
240002539980|DE|CLECI VERONEZI|22282|PL|Servidor Público Municipal|||561162||2020~Prefeito~MDB~Eleito~RANCHO QUEIMADO;2016~Prefeito~PMDB~Eleito~RANCHO QUEIMADO;2012~Vereador~PMDB~Suplente~RANCHO QUEIMADO
240002543551|DE|CLEITON SIQUEIRA|14001|MISSÃO|Agricultor|Renúncia||514247||2024~Vereador~NOVO~Não eleito~TUBARÃO
240002551467|DE|CLESIO SALVARO|55111|PSD|Empresário|||2165873||2020~Prefeito~PSDB~Eleito~CRICIÚMA;2016~Prefeito~PSDB~Eleito~CRICIÚMA;2012~Prefeito~PSDB~Não eleito~CRICIÚMA;2008~Prefeito~PSDB~Eleito~CRICIÚMA
240002537933|DE|CONSOLI GERRI CONSOLI|10000|REPUBLICANOS|Empresário|||156020||2024~Prefeito~PSD~Não eleito~RIO DO SUL;2022~Deputado Estadual~PSD~Suplente~SANTA CATARINA
240002537089|DE|CORONEL JEFFERSON SCHMIDT|45678|PSDB|Policial Militar||FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA)|2340000||2022~Deputado Estadual~PATRIOTA~Não eleito~SANTA CATARINA;2014~Deputado Estadual~PEN~Suplente~SANTA CATARINA;2012~Vereador~PSD~Suplente~BALNEÁRIO CAMBORIÚ
240002539986|DE|CORONEL MOCELLIN|22193|PL|Bombeiro Militar|||3367823||2022~Deputado Federal~REPUBLICANOS~Não eleito~SANTA CATARINA;2018~Deputado Estadual~PSL~Eleito por QP~SANTA CATARINA
240002543386|DE|CRIS BRILHANTE|11011|PP|Comerciante||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|30000||2024~Vereador~PP~Suplente~SÃO FRANCISCO DO SUL
240002541384|DE|CRIS DA SAUDE|15700|MDB|Empresário|||676500||2024~Vereador~PP~Suplente~TUBARÃO;2022~Deputado Estadual~UNIÃO~Suplente~SANTA CATARINA;2020~Vereador~PSL~Suplente~TUBARÃO
240002535439|DE|CRIS MILLI|30180|NOVO|Cabeleireiro e Barbeiro|||0||
240002539547|DE|CRIS QUADROS|20026|PODE|Dona de Casa|||0||
240002537091|DE|CRISLANE FERNANDES|45333|PSDB|Vendedor de Comércio Varejista e Atacadi||FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA)|0||2024~Vice-prefeito~PSDB~Não eleito~ILHOTA;2020~Vereador~PP~Suplente~ILHOTA
240002535468|DE|CRYSLAN|30500|NOVO|Administrador|||270556||2024~Vereador~NOVO~Eleito por QP~SÃO JOSÉ;2020~Vereador~NOVO~Eleito por QP~SÃO JOSÉ
240002543406|DE|DALTON LUEDERS|11033|PP|Administrador||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|59852043||
240002543417|DE|DAVID BUSARELLO|44044|UNIÃO|Empresário||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|1154100||2012~Vice-prefeito~PMDB~Não eleito~TIMBÓ;2008~Vereador~PMDB~Eleito~TIMBÓ
240002541376|DE|DELEGADO JORGE KOCH|15000|MDB|Servidor Público Civil Aposentado|||1383233||2020~Prefeito~MDB~Eleito~ORLEANS;2016~Prefeito~PMDB~Eleito~ORLEANS
240002539990|DE|DELEGADO ULISSES GABRIEL|22111|PL|Policial Civil|||1783886||2020~Prefeito~PSD~Não eleito~ORLEANS;2018~Deputado Estadual~PSD~Suplente~SANTA CATARINA
240002537094|DE|DEPUTADO MARCOS VIEIRA|45699|PSDB|Advogado||FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA)|3208175||2022~Deputado Estadual~PSDB~Eleito por QP~SANTA CATARINA;2018~Deputado Estadual~PSDB~Eleito por QP~SANTA CATARINA;2014~Deputado Estadual~PSDB~Eleito por QP~SANTA CATARINA;2010~Deputado Estadual~PSDB~Eleito~SANTA CATARINA
240002551458|DE|DIEGO MACHADO|55100|PSD|Administrador|||567000||2024~Vereador~PSD~Eleito por QP~JOINVILLE;2020~Vereador~PSDB~Eleito por QP~JOINVILLE
240002540092|DE|DIONÍSIO BERTOLDI|13456|PT|Empresário||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|767459||2024~Vereador~PT~Eleito por QP~GASPAR;2020~Vereador~PT~Eleito por QP~GASPAR;2016~Vereador~PT~Eleito por QP~GASPAR
240002533274|DE|DORLEI|12678|PDT|Músico|||380000||2024~Prefeito~PDT~Não eleito~SÃO FRANCISCO DO SUL;2022~Deputado Estadual~PDT~Suplente~SANTA CATARINA;2020~Vereador~PODE~Suplente~SÃO FRANCISCO DO SUL;2016~Vereador~PPS~Suplente~SÃO FRANCISCO DO SUL
240002537814|DE|DOUGLAS MERIZ|50505|PSOL|Trabalhador de Fabricação e Preparação d||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0||
